"Latitude","Longitude","Severity.Total.Score"
-35.999347,145.46033,20
-36.089948,145.441015,96
-36.15373,145.431783,96
-36.153893,145.431725,96
-36.239117,145.43186,86
-36.238933,145.431492,86
-36.440473,145.225313,63
-37.76635,145.30177,1455
-37.76528,145.30441,1455
-37.764067,145.306627,1455
-37.816963,145.316663,385
-37.815793,145.316519,385
-37.812433,145.316087,385
-37.811246,145.315922,385
-37.809848,145.315726,385
-37.806404,145.315256,385
-37.803113,145.314567,385
-37.80649,145.35118,156
-37.803546,145.346575,156
-37.802824,145.344793,156
-37.801553,145.340523,156
-37.801221,145.337107,156
-37.800906,145.3341,156
-37.756678,144.9321,358
-37.756461,144.930615,587
-37.75629,144.92858,587
-37.755981,144.926404,587
-37.751379,144.925049,587
-37.751185,144.923204,587
-37.750972,144.92131,587
-37.750756,144.919285,587
-37.756929,144.932671,358
-37.75666,144.93112,358
-37.75638,144.92858,587
-37.756135,144.92661,587
-37.754151,144.925724,587
-37.751487,144.924617,587
-37.751217,144.92228,587
-37.750875,144.918752,587
-37.745653,144.861393,483
-37.74538,144.855332,483
-37.741842,144.852541,483
-37.741756,144.860778,483
-37.752137,144.861438,587
-37.755193,144.86019,587
-37.757027,144.85987,535
-37.760905,144.861345,535
-37.728458,142.028483,750
-37.729186,142.030444,750
-37.732786,142.032232,750
-37.734389,142.030856,750
-37.715116,144.995724,1732
-37.73057,145.003404,2201
-37.711831,144.996557,1732
-37.715828,145.002102,1732
-37.728196,145.000923,2201
-37.727027,142.024023,750
-37.732149,142.036894,750
-37.736771,142.03336,750
-37.738321,142.031373,750
-37.720062,145.004335,1732
-36.291832,143.750835,48
-36.355536,143.706372,10
-36.355552,143.706137,10
-36.291709,143.75079,48
-36.740045,143.899545,585
-36.740139,143.899527,585
-37.807811,145.035364,480
-37.821345,145.023822,758
-37.820915,145.026491,758
-37.794297,145.02924,400
-37.809189,145.029014,480
-37.819284,145.026917,758
-36.331876,143.97457,60
-37.792568,145.089882,159
-37.790058,145.090255,159
-37.787179,145.090921,159
-37.784934,145.088715,159
-37.787132,145.090962,159
-37.792424,145.089974,159
-37.784849,145.088235,159
-37.783929,145.095813,159
-37.820662,145.069446,127
-37.79024,145.023243,400
-37.806582,145.031579,480
-37.765877,142.094421,5
-36.73118,143.4411,7
-37.970349,145.035895,1021
-37.906731,145.018316,165
-37.90981,145.02164,343
-37.91027,145.02366,343
-37.908885,145.00779,165
-37.91321,145.00705,165
-37.914123,145.00688,507
-37.952642,145.011275,345
-37.952892,145.013511,345
-37.95319,145.01603,345
-37.95345,145.01809,345
-37.95367,145.02019,345
-37.9547,145.029028,523
-37.912012,145.006359,165
-37.91426,145.007,507
-37.916877,145.006502,507
-37.918473,145.007036,507
-37.9188,145.009978,507
-37.91955,145.01265,507
-37.921072,145.012378,507
-37.92198,145.01613,507
-37.92233,145.01911,704
-37.92279,145.02298,704
-37.916863,145.00638,507
-37.91856,145.00688,507
-37.918896,145.009842,507
-37.919386,145.012587,507
-37.921078,145.012271,507
-37.922011,145.015315,507
-37.92231,145.01814,704
-37.922874,145.022961,704
-37.923857,145.025327,1022
-37.926603,145.027962,1022
-37.931664,145.032889,1022
-37.932976,145.003516,507
-37.93331,145.00636,507
-37.93355,145.00839,507
-37.933896,145.01101,507
-37.934345,145.014771,1368
-37.93461,145.01701,1368
-37.861132,144.975165,3872
-37.86104,144.97511,3872
-37.86205,144.97341,3872
-37.86241,144.97301,3872
-37.865253,144.973515,3872
-37.865122,144.973601,3872
-37.867024,144.976949,3872
-37.866925,144.976987,3872
-37.86835,144.97948,3872
-37.86828,144.97956,3872
-37.8693,144.98035,3872
-37.868276,144.99014,809
-37.86873,144.993778,809
-37.869069,144.996509,809
-37.869421,144.999335,809
-37.87636,144.9838,3872
-37.86111,144.974434,3872
-37.867733,144.98671,3872
-37.85699,144.982065,2902
-37.856895,144.982315,2902
-37.857953,144.980605,3872
-37.85812,144.980042,3872
-37.864182,144.972423,3872
-37.859263,144.972722,3872
-37.864958,144.973222,3872
-37.859118,145.000489,2902
-37.829269,144.947739,1021
-37.861056,144.97454,3872
-37.851592,144.981105,2902
-37.8394,144.9474,349
-37.843433,144.9454,349
-37.86567,144.974102,3872
-37.866953,144.977846,3872
-37.884002,144.756624,974
-37.885847,144.756069,974
-37.87253,144.759793,974
-37.823517,144.829422,510
-37.828335,144.830727,510
-37.82975,144.834672,510
-37.830353,144.839519,510
-37.830657,144.842252,510
-37.827777,144.843909,510
-37.827415,144.848724,510
-37.831414,144.849512,510
-37.83197,144.854791,510
-37.832149,144.856586,510
-37.832833,144.860758,510
-37.835718,144.863008,510
-37.83741,144.86438,510
-37.840647,144.865037,510
-37.84103,144.86834,484
-37.841313,144.871159,484
-37.841854,144.876283,484
-37.84218,144.879329,484
-37.844588,144.88694,484
-37.845566,144.892113,535
-37.850682,144.894348,535
-37.852893,144.895862,679
-37.85401,144.89659,679
-37.855239,144.897348,679
-37.857648,144.897924,679
-37.859236,144.899866,679
-37.859458,144.901566,679
-37.862762,144.903103,679
-37.864372,144.907716,679
-37.866835,144.906319,679
-37.866536,144.904749,679
-37.868135,144.902656,679
-37.867298,144.900214,679
-37.866479,144.897741,679
-37.865386,144.894437,679
-37.864692,144.892577,679
-37.865164,144.888001,679
-37.821393,144.892768,359
-37.929693,145.251711,666
-37.929593,145.251869,666
-37.822184,144.875622,359
-37.77569,144.880192,1186
-37.781276,144.866526,727
-37.817124,145.21129,2285
-37.817075,145.21294,2285
-37.816841,145.223341,2285
-37.876972,145.211151,941
-37.803525,145.226336,2285
-37.83923,145.26192,872
-37.889296,145.295186,975
-37.913645,145.266608,975
-37.792892,145.22596,2285
-37.785114,145.236892,2285
-37.782843,145.237319,2285
-37.780166,145.237594,2285
-37.859324,145.267275,109
-37.831963,145.276252,872
-37.833714,145.273499,872
-37.834395,145.271649,872
-37.831933,145.276109,872
-37.775222,145.275445,1455
-37.781058,145.274357,1455
-37.781066,145.274385,1455
-37.775272,145.275423,1455
-37.812484,145.230769,2285
-37.814321,145.227271,2285
-37.814652,145.227282,2285
-37.81533,145.22908,2285
-37.769444,144.872778,1186
-37.801307,144.901648,2258
-37.801238,144.901797,2258
-37.80116,144.902004,2258
-37.8011,144.902153,2258
-37.801,144.9023,2258
-37.80097,144.902464,2258
-37.60368,145.081276,858
-37.604236,145.081033,858
-37.608211,145.080514,858
-37.608227,145.080394,858
-37.611192,145.080081,858
-37.61053,145.08008,858
-37.611697,145.086573,858
-37.611786,145.086355,858
-37.64364,145.091413,667
-37.642702,145.092716,667
-37.640233,145.089949,667
-37.639916,145.089575,667
-37.643773,145.085926,667
-37.643736,145.084725,667
-37.62351,145.101359,858
-37.623528,145.10079,858
-37.621237,145.106862,858
-37.620948,145.106476,858
-37.619012,145.102091,858
-37.618889,145.102604,858
-37.616177,145.100004,858
-37.616105,145.10014,858
-37.616353,145.095342,858
-37.615782,145.095357,858
-37.587645,145.120892,858
-37.58759,145.121253,858
-37.588495,145.131195,858
-37.589261,145.13121,858
-37.593595,145.131962,858
-37.593801,145.131902,858
-37.597702,145.132489,858
-37.598081,145.132412,858
-37.599796,145.127508,858
-37.599801,145.129228,858
-37.597849,145.121968,858
-37.597722,145.123121,858
-37.604388,145.117541,858
-37.604269,145.117382,858
-37.608709,145.118517,858
-37.609564,145.119844,858
-37.829252,145.129641,1180
-37.827838,145.129915,1180
-37.826221,145.130242,1180
-37.825135,145.129916,1180
-37.824526,145.127211,1180
-37.823223,145.127499,1180
-37.822207,145.127682,1180
-37.820906,145.128024,1180
-37.949174,145.071174,1022
-37.948519,145.066751,1022
-37.948281,145.064767,1022
-37.829502,145.126606,1180
-37.83165,145.126867,1180
-37.833241,145.126595,1180
-37.834566,145.126356,1180
-37.835922,145.126121,1180
-37.836946,145.123402,1180
-37.836631,145.120823,1180
-38.08188,145.12598,332
-37.81927,145.114606,1180
-37.92815,145.12035,1055
-37.93989,145.13452,443
-37.970254,145.03684,1021
-37.971077,145.043591,1021
-37.971437,145.04642,1022
-37.972104,145.051774,1022
-37.972323,145.05355,1022
-38.031074,145.132993,1034
-38.033995,145.134626,608
-38.035961,145.135559,608
-38.041137,145.138378,608
-38.049379,145.138941,608
-38.04913,145.13683,608
-38.04774,145.13499,608
-38.046626,145.132843,608
-38.04718,145.12739,608
-38.04872,145.12137,608
-38.04785,145.12541,608
-38.022256,145.13619,1034
-38.015597,145.139622,1034
-37.672868,144.88732,130
-37.654139,144.888168,178
-37.656871,144.890437,130
-37.657866,144.893955,130
-37.6451,144.89796,178
-37.64238,144.89545,178
-37.640917,144.892114,178
-37.640023,144.883186,178
-37.637083,144.883456,178
-37.636581,144.886428,178
-37.638615,144.890356,178
-37.64228,144.89557,178
-37.645229,144.898137,178
-37.634869,144.726565,74
-37.709434,144.887405,483
-37.708291,144.884323,483
-37.707094,144.878678,483
-37.705205,144.879073,483
-37.703388,144.879382,483
-37.700828,144.879838,34
-37.698211,144.880424,34
-37.696062,144.880777,34
-37.694118,144.881192,34
-37.688924,144.883988,693
-37.689436,144.885874,693
-37.691972,144.889725,34
-37.691435,144.892094,34
-37.692188,144.895656,34
-37.627463,144.720369,74
-37.691384,144.896412,34
-37.687204,144.898646,34
-37.685077,144.897479,693
-37.683446,144.893759,693
-37.683104,144.888841,693
-37.684865,144.887324,693
-37.684593,144.883816,693
-37.679682,144.88376,693
-37.67653,144.887234,130
-37.676765,144.892753,130
-37.677146,144.895841,130
-37.80351,144.98357,1249
-37.80486,144.98335,1249
-37.80624,144.9831,1249
-37.80609,144.97981,2317
-37.80583,144.97733,2317
-37.8029,144.97401,2317
-37.78731,144.97678,1265
-37.77918,144.97822,757
-37.78536,144.97958,757
-37.785666,144.981811,757
-37.783308,144.984346,757
-37.784139,144.988141,757
-37.786512,144.989629,757
-37.78821,144.99076,757
-37.776282,144.97928,757
-37.776421,144.981027,757
-37.776877,144.985129,757
-37.777171,144.987467,757
-37.776343,144.979271,757
-37.776529,144.98092,757
-37.776974,144.985049,757
-37.777236,144.987329,757
-37.781891,144.977941,757
-37.780848,144.97788,757
-37.792868,144.976175,2317
-37.792991,144.978593,2317
-37.79077,144.98552,1249
-37.78905,144.990874,1249
-37.790121,144.994392,757
-37.78568,144.999375,204
-37.784825,145.002194,204
-37.793635,144.980643,1249
-37.791418,144.984511,1249
-37.78935,144.9893,1249
-37.78992,144.991343,1249
-37.79022,144.99427,757
-37.786047,144.999034,204
-37.785274,145.001356,204
-36.71419,142.20052,1774
-36.584915,142.118272,112
-38.09811,144.372029,2758
-38.085926,144.36739,2758
-38.087444,144.367076,2758
-38.088948,144.3668,2758
-38.092889,144.366021,2758
-38.096226,144.363888,2758
-38.095978,144.361405,2758
-38.095433,144.356614,2758
-38.141617,144.355565,389
-38.137835,144.354371,793
-38.135044,144.354921,793
-38.132741,144.354879,793
-38.131931,144.348027,793
-38.132942,144.352287,793
-38.122697,144.352459,793
-38.119901,144.353187,793
-38.115663,144.354237,793
-38.108737,144.352955,793
-38.106493,144.353368,793
-38.101941,144.354352,2758
-38.099095,144.354846,2758
-38.094433,144.355639,2758
-38.092338,144.356096,2758
-38.089432,144.356625,2758
-38.08743,144.357007,2758
-38.085178,144.357539,2758
-38.081552,144.358184,2758
-38.079161,144.358279,2758
-38.144351,144.352089,389
-38.144088,144.350199,389
-38.14297,144.346739,389
-38.142693,144.344454,389
-38.142435,144.342294,389
-38.142073,144.339619,389
-38.141734,144.336611,389
-38.141404,144.333377,389
-38.141068,144.330157,389
-38.140654,144.327235,389
-38.140269,144.324544,389
-38.139875,144.321871,389
-37.778948,145.017646,400
-37.77782,145.01592,400
-37.77625,145.01624,400
-37.77594,145.01518,400
-37.77575,145.01377,400
-37.7755,145.01146,733
-37.77509,145.00782,733
-37.774897,145.006188,733
-37.774606,145.003701,1265
-37.722267,145.031447,985
-37.73215,145.02449,2201
-37.725067,145.024155,1732
-37.723938,145.027703,1732
-37.722333,145.030364,985
-37.720105,145.036248,985
-37.718392,145.040815,985
-37.75283,145.00587,430
-37.752409,145.002243,430
-37.75128,145.00172,430
-37.749455,145.002093,430
-37.748097,145.002288,2201
-37.746542,145.002515,2201
-37.744506,145.00285,2201
-37.742894,145.003133,2201
-37.740066,145.003639,2201
-37.737452,145.004034,2201
-37.73458,145.00446,2201
-37.73362,145.00468,2201
-37.73107,145.00516,2201
-37.7263,145.00598,1732
-37.724749,145.006283,1732
-37.72012,145.00707,1732
-37.71712,145.02165,1732
-37.712395,145.022438,985
-37.712188,145.020071,1732
-37.70948,145.02019,985
-37.708385,145.019761,1732
-37.706863,145.020049,1732
-37.700687,145.029923,985
-37.70255,145.02867,985
-36.713857,144.314331,585
-36.718208,144.313288,585
-36.719974,144.312868,585
-36.722338,144.312097,585
-36.7241,144.310698,3685
-36.725969,144.309246,3685
-36.727751,144.307854,3685
-36.729501,144.306503,3685
-36.731222,144.305174,3685
-36.732425,144.304246,3685
-36.73488,144.302354,3685
-36.737413,144.300413,3685
-36.739373,144.298883,3685
-36.741188,144.297504,3685
-36.745066,144.29449,3685
-36.747617,144.292561,3685
-36.750736,144.296542,3685
-37.047052,143.736082,694
-37.052568,143.736065,694
-37.09373,143.726783,694
-37.101825,143.725266,694
-37.17033,143.702216,57
-37.196982,143.703824,57
-36.765254,144.282956,3685
-37.737525,144.892668,483
-37.758956,145.31575,340
-36.73132,144.29268,3685
-37.756252,145.347288,807
-37.759906,145.354318,807
-37.762784,145.3578,807
-37.762569,145.356802,807
-37.757934,145.354582,807
-37.9374,145.385045,28
-37.938613,145.392093,28
-36.745736,144.285211,3685
-36.742435,144.2834,3685
-36.747075,144.316823,3685
-36.743103,144.319762,3685
-36.74611,144.322525,3685
-36.749173,144.320133,3685
-37.977481,145.03312,1021
-37.978309,145.035432,1021
-37.978257,145.039649,209
-37.97851,145.041787,209
-37.978841,145.044544,209
-37.971733,145.035822,1021
-37.97391,145.035433,1021
-37.97691,145.03492,1021
-37.978321,145.034419,1021
-37.98054,145.03401,209
-37.98245,145.03367,209
-37.94175,145.00168,345
-37.93862,145.00223,345
-37.936842,145.002593,345
-37.93497,145.00293,507
-37.93384,145.00284,507
-37.933485,145.000093,507
-37.933021,144.99611,507
-37.92978,144.99368,507
-37.919,144.99367,507
-37.915563,144.997113,507
-37.913068,145.00075,507
-37.908,144.999,165
-37.9057,145.001458,165
-37.90593,145.001502,165
-37.908006,144.999177,165
-37.91009,144.99837,507
-37.913171,145.000823,507
-37.916238,144.996342,507
-37.929621,144.993872,507
-37.93296,144.99649,507
-37.93326,144.99899,507
-37.93371,145.00277,507
-37.936336,145.002792,507
-37.94247,145.00167,345
-37.98204,145.03361,209
-37.98086,145.03386,209
-37.97853,145.03428,1021
-37.976803,145.034814,1021
-37.97328,145.035408,1021
-37.83024,144.948473,1021
-37.834102,144.973907,3326
-37.841537,144.977431,1356
-37.844524,144.978632,349
-37.847552,144.979718,2902
-37.849867,144.980558,2902
-37.852939,144.981684,2902
-37.855028,144.982324,2902
-37.85614,144.987413,2902
-37.855299,144.982531,2902
-37.852834,144.981536,2902
-37.86773,144.98696,3872
-37.86443,144.98568,3872
-37.86477,144.98568,3872
-37.86232,144.98486,3872
-37.86214,144.98491,3872
-37.86031,144.9843,2902
-37.860347,144.984315,2902
-37.85793,144.98328,2902
-37.85763,144.98323,2902
-37.827694,144.953713,1021
-37.83024,144.948692,1021
-37.875908,144.995234,472
-37.869486,144.993514,809
-37.83014,144.95448,1021
-37.82971,144.95432,1021
-37.83307,144.95546,1021
-37.8332,144.95537,1021
-37.84039,144.95884,349
-37.84006,144.95854,349
-37.84527,144.96167,349
-37.84548,144.96167,349
-37.84979,144.96583,349
-37.84967,144.96551,349
-37.85373,144.97102,349
-37.8539,144.97103,349
-37.859304,144.977507,3872
-37.859358,144.977401,3872
-37.86018,144.97677,3872
-37.859933,144.97702,3872
-37.822344,144.877132,359
-37.821346,144.87866,359
-37.82351,144.873423,359
-37.823837,144.870204,484
-37.828558,144.869559,484
-37.828952,144.867986,484
-37.830846,144.868306,484
-37.831242,144.871943,484
-37.816348,144.881106,359
-37.812603,144.880278,727
-37.812307,144.878322,727
-37.811977,144.875517,727
-37.811606,144.871712,727
-37.812686,144.867885,727
-37.81348,144.865188,727
-37.814165,144.863843,727
-37.815831,144.863508,727
-37.81649,144.866322,727
-37.817711,144.868402,727
-37.819051,144.87189,359
-37.816248,144.881446,359
-37.801869,144.871431,727
-37.804337,144.870918,727
-37.807615,144.870516,727
-37.79838,144.839474,727
-37.801254,144.838952,727
-37.805082,144.838253,727
-37.808425,144.843787,727
-37.81425,144.847247,727
-37.820553,144.849117,727
-37.814078,144.847126,727
-37.808396,144.842529,727
-37.804928,144.83814,727
-37.798835,144.839247,727
-37.801307,144.838802,727
-37.800859,144.898676,2258
-37.800988,144.900365,2258
-37.802259,144.885347,727
-37.902167,145.216474,1055
-37.903986,145.214022,1055
-37.580571,145.133152,858
-37.579806,145.128474,858
-37.579816,145.1296,858
-37.580328,145.123959,858
-37.580197,145.124078,858
-37.583696,145.123868,858
-37.584076,145.124187,858
-37.586642,145.125359,858
-37.587302,145.125315,858
-37.592077,145.125232,858
-37.592117,145.124894,858
-37.593356,145.117761,858
-37.593543,145.117861,858
-37.596368,145.115664,858
-37.596355,145.116008,858
-37.602707,145.113059,858
-37.600909,145.114152,858
-37.60196,145.106822,858
-37.601766,145.106189,858
-37.600762,145.096492,858
-37.510085,145.118286,248
-37.510045,145.118465,248
-37.506081,145.118926,248
-37.503606,145.115255,248
-37.501542,145.10975,248
-37.505982,145.110937,248
-37.586226,145.09588,858
-37.586014,145.095086,858
-37.586712,145.086318,858
-37.585609,145.085964,858
-37.588567,145.087291,858
-37.588493,145.087098,858
-37.591883,145.088685,858
-37.591865,145.088549,858
-37.594777,145.084074,858
-37.594049,145.084968,858
-37.597477,145.082316,858
-37.596435,145.082428,858
-37.599632,145.081943,858
-37.59833,145.082,858
-37.833348,145.19515,289
-37.836852,145.191658,289
-37.836753,145.187946,460
-37.837433,145.185064,460
-37.839383,145.18361,460
-37.840929,145.183312,460
-37.842416,145.183024,460
-37.836704,145.12082,1180
-37.837029,145.123393,1180
-37.83602,145.126154,1180
-37.834466,145.126449,1180
-37.833148,145.126667,1180
-37.83162,145.126959,1180
-37.829493,145.126773,1180
-37.844365,145.182201,460
-37.844131,145.180421,460
-37.842621,145.179033,460
-37.841799,145.176755,436
-37.841524,145.17454,436
-37.841218,145.172107,436
-37.847592,145.169274,436
-37.846612,145.167284,436
-37.845079,145.16461,436
-37.843509,145.164882,436
-37.840258,145.16543,436
-37.8388,145.16568,436
-37.833461,145.160652,460
-37.831324,145.155217,356
-37.829897,145.154041,356
-37.828763,145.153256,356
-37.82392,145.15223,356
-37.823884,145.152325,356
-37.82669,145.15267,356
-37.828611,145.153318,356
-37.830185,145.154427,356
-37.831651,145.145676,356
-37.831349,145.143331,356
-37.830949,145.140071,356
-37.83058,145.137003,356
-37.83013,145.13346,1180
-37.627441,144.921828,2347
-37.624595,144.923977,2347
-37.622001,144.924201,2347
-37.620159,144.930746,2347
-37.623776,144.933031,2347
-37.626333,144.933003,2347
-37.634012,144.929106,2347
-37.636079,144.931642,2347
-37.655083,144.739715,74
-37.678475,144.960341,2630
-37.67624,144.919457,2630
-37.675437,144.925545,2630
-37.675698,144.927517,2630
-37.675016,144.929942,2630
-37.673009,144.931299,2630
-37.670601,144.931959,2630
-37.669829,144.932118,2630
-37.667154,144.932645,2630
-37.66582,144.9329,2630
-37.6651,144.934119,2630
-37.665446,144.93721,2630
-37.66615,144.944225,2630
-37.6596,144.9536,577
-37.655924,144.952954,577
-37.6515,144.95228,577
-37.647353,144.951729,577
-37.643879,144.95118,577
-37.63779,144.950195,577
-37.628589,144.948756,152
-37.624724,144.948156,2347
-37.618803,144.947211,2347
-37.612875,144.946149,2347
-37.59885,144.93948,2347
-37.59847,144.935808,2347
-37.598092,144.933141,2347
-37.68699,144.959464,615
-37.683723,144.913414,2630
-37.68008,144.899365,130
-37.67825,144.898781,130
-37.675474,144.888072,130
-37.779882,144.986888,757
-37.777953,144.988554,757
-37.78547,144.97958,757
-37.78565,144.98128,757
-37.783411,144.984561,757
-37.78493,144.98837,757
-37.78672,144.98954,757
-37.788276,144.990598,757
-37.78565,144.99452,757
-37.78836,144.99142,757
-37.78948,144.98875,1249
-37.79051,144.98629,1249
-37.79416,144.98503,1249
-37.79669,144.98459,1249
-37.79906,144.98419,1249
-37.80161,144.98371,1249
-37.80361,144.98338,1249
-37.80628,144.98278,1249
-37.80591,144.97929,2317
-37.80568,144.97709,2317
-37.80291,144.97408,2317
-37.80036,144.97451,2317
-37.79852,144.97483,2317
-37.79525,144.97539,2317
-37.79276,144.97581,2317
-37.78967,144.9764,1265
-37.78732,144.97684,1265
-37.78505,144.97727,1265
-37.78252,144.97772,757
-37.77896,144.97839,757
-37.77608,144.97886,757
-37.77338,144.97931,376
-37.78632,144.99399,757
-37.78894,144.99026,1249
-37.78974,144.98835,1249
-37.79067,144.9861,1249
-37.79362,144.98528,1249
-37.79669,144.98475,1249
-37.79884,144.98438,1249
-37.80145,144.98392,1249
-38.074166,144.3481,2758
-38.07319,144.350941,2758
-38.073495,144.353574,2758
-38.069575,144.358428,2758
-38.067512,144.358379,2758
-38.073263,144.37093,2758
-38.068171,144.372098,2758
-38.068409,144.374097,2758
-38.065059,144.373258,2758
-38.06549,144.370213,2758
-38.065697,144.367792,2758
-38.076237,144.356575,2758
-38.079192,144.358518,2758
-38.080968,144.3584,2758
-38.084725,144.358483,2758
-38.087466,144.357604,2758
-38.090846,144.356947,2758
-38.093073,144.356518,2758
-38.094478,144.356243,2758
-38.096774,144.3558,2758
-38.099656,144.355248,2758
-38.107909,144.353641,793
-38.115876,144.354509,793
-38.120874,144.353502,793
-38.122454,144.353186,793
-38.125278,144.352613,793
-38.12883,144.351828,793
-38.130201,144.351554,793
-38.132285,144.351969,793
-38.132666,144.355098,793
-38.135054,144.35514,793
-38.138096,144.354593,793
-38.141095,144.355613,389
-38.143415,144.356582,3738
-38.095414,144.35762,2758
-38.095854,144.361499,2758
-38.096069,144.363584,2758
-38.098957,144.364909,2758
-38.099726,144.367694,2758
-38.0996,144.372,2758
-37.710403,145.012288,1732
-37.708119,145.014101,1732
-37.706255,145.015548,1732
-37.704933,145.016544,1732
-37.702423,145.017802,1732
-37.70083,145.019048,1732
-37.699203,145.01983,1732
-37.697664,145.020986,1732
-37.69642,145.022034,1732
-37.728496,145.003066,2201
-37.728258,145.005649,1732
-37.72691,145.0063,1732
-37.727388,145.010499,1732
-37.727776,145.013913,1732
-37.729319,145.016979,1732
-37.726635,145.025077,1732
-37.728218,145.027959,1732
-37.72842,145.02976,185
-37.728585,145.031917,185
-37.729105,145.034437,185
-37.73083,145.0341,185
-37.73196,145.033893,185
-37.73313,145.03278,185
-37.732888,145.030169,185
-37.735948,145.026702,2201
-37.741681,145.023048,2201
-37.743859,145.022493,2201
-37.746336,145.022061,2201
-37.747865,145.021787,2201
-37.751427,145.021231,2201
-37.756647,145.021378,2201
-37.759735,145.021463,2201
-37.761506,145.021163,400
-37.762968,145.020897,400
-37.765941,145.020385,400
-37.76772,145.02013,400
-37.76924,145.01987,400
-37.77201,145.01942,400
-37.77466,145.01896,400
-37.77685,145.01858,400
-36.724585,144.310048,3685
-36.722582,144.311624,585
-36.719875,144.312606,585
-36.718285,144.312984,585
-36.714845,144.313839,585
-36.710169,144.315045,585
-36.70753,144.315607,585
-36.704549,144.316154,585
-36.700505,144.316942,585
-36.69544,144.317898,585
-36.692313,144.318513,585
-36.688632,144.319226,585
-36.681807,144.320637,585
-36.673995,144.322529,585
-36.668166,144.329307,585
-36.665958,144.331922,585
-36.664186,144.33404,585
-36.661168,144.337605,585
-36.657832,144.34158,585
-36.655852,144.343958,585
-36.652186,144.348368,585
-36.652284,144.348547,585
-36.656035,144.344038,585
-36.657939,144.341744,585
-36.661103,144.337977,585
-36.664632,144.333804,585
-36.666116,144.332045,585
-36.66763,144.330249,585
-36.673131,144.323701,585
-36.681337,144.320912,585
-36.688624,144.319444,585
-36.692316,144.318704,585
-36.695453,144.318099,585
-36.700901,144.317069,585
-36.709261,144.321789,585
-36.706591,144.325492,585
-36.705591,144.319237,585
-36.705772,144.316148,585
-36.707532,144.315813,585
-36.710104,144.315287,585
-38.05858,145.353385,241
-38.058123,145.353805,241
-38.059953,145.351307,241
-38.063968,145.351717,241
-38.071984,145.349429,241
-38.071691,145.344304,241
-38.069413,145.341396,241
-38.067973,145.338801,241
-38.03807,145.361804,241
-38.035651,145.363772,241
-38.032323,145.358685,1298
-38.031081,145.356793,1298
-38.027896,145.349461,1298
-38.066396,145.308146,2568
-38.069058,145.310378,2568
-38.071635,145.313071,2568
-38.061433,145.310814,2568
-38.05773,145.313693,2568
-38.05649,145.314492,2568
-38.050559,145.337596,1298
-38.04986,145.331817,1298
-38.049255,145.326843,343
-38.049727,145.314614,2568
-38.051356,145.314211,2568
-38.056538,145.31462,2568
-38.057753,145.313661,2568
-38.060384,145.311216,2568
-38.071646,145.311839,2568
-38.069668,145.31054,2568
-38.066278,145.307894,2568
-38.018006,145.33335,1298
-38.016084,145.335494,1298
-38.013519,145.335049,1298
-38.012552,145.330291,1298
-38.014923,145.323711,2568
-38.012598,145.330319,1298
-38.013662,145.335313,1298
-38.016103,145.335472,1298
-38.018032,145.333326,1298
-38.019361,145.331951,1298
-37.961424,145.188304,1743
-37.95802,145.184451,1743
-37.952239,145.177978,1743
-37.951225,145.176835,1743
-37.955355,145.181495,1743
-37.947891,145.17335,1743
-37.945185,145.170287,1743
-37.942697,145.167572,1743
-37.940361,145.164676,1370
-37.93919,145.163351,1370
-37.935314,145.159104,1370
-37.93293,145.156857,1370
-37.936622,145.184028,1743
-37.936289,145.181098,1743
-37.936066,145.179238,1743
-37.934557,145.167576,1743
-37.934045,145.163519,1743
-37.933457,145.158662,1370
-37.934356,145.155697,1370
-37.93644,145.155304,1370
-37.938895,145.154852,1370
-37.940707,145.154505,1370
-37.944595,145.153775,1370
-37.949099,145.152917,1370
-37.956701,145.151557,1370
-37.9584,145.15125,1370
-37.961384,145.150683,1370
-37.965112,145.149777,1370
-37.968793,145.149075,1370
-37.971235,145.150571,1370
-37.97165,145.15402,1370
-37.9721,145.15732,1370
-37.97254,145.16103,1370
-37.972938,145.16417,1743
-37.973165,145.165946,1743
-37.975689,145.166388,1743
-37.97866,145.16579,1743
-37.984083,145.169451,694
-37.98725,145.169743,694
-37.990706,145.171655,694
-35.469782,143.267442,18
-35.463817,143.636532,20
-35.464043,143.636407,20
-35.341567,143.56223,1319
-35.176045,143.377298,21
-35.175512,143.377485,21
-35.104433,143.345923,21
-35.10461,143.345638,21
-34.716053,143.150462,379
-34.701103,142.793777,379
-34.853993,142.833283,379
-34.584788,142.770345,379
-35.054217,143.310577,21
-35.053842,143.310698,21
-35.055067,142.882332,45
-35.054673,142.881963,45
-38.265722,145.562645,306
-38.368692,145.70645,41
-38.368817,145.706318,41
-38.406957,145.530387,306
-38.408022,145.530218,306
-38.433067,145.496745,306
-38.432965,145.496495,306
-38.41447,145.433325,306
-38.483983,145.466367,24
-38.483204,145.466695,24
-38.526348,145.447528,736
-38.52066,145.37117,90
-38.514901,145.357794,90
-38.515446,145.358906,90
-38.45905,145.23907,440
-38.458767,145.238825,440
-38.45022,145.2384,440
-38.549504,145.475919,736
-38.549548,145.476138,736
-38.563287,145.547002,48
-38.563585,145.547137,48
-38.595847,145.592118,736
-38.667845,145.62113,736
-38.667873,145.620093,736
-37.844141,144.707427,2972
-37.842686,144.710326,2972
-37.841698,144.711303,2972
-37.84202,144.71561,2972
-37.84251,144.72094,2972
-37.84276,144.72486,2972
-37.84285,144.724218,2972
